"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"CHM00054511","BEIJING, CH","2009-02-08","35","46","26"
"CHM00054511","BEIJING, CH","2009-02-09","38","55","26"
"CHM00054511","BEIJING, CH","2009-02-10","45","61","29"
"CHM00054511","BEIJING, CH","2009-02-11","44","58","32"
"CHM00054511","BEIJING, CH","2009-02-12","38","44","36"
"CHM00054511","BEIJING, CH","2009-02-13","43","49","38"
"CHM00054511","BEIJING, CH","2009-02-14","40","46","34"
"CHM00054511","BEIJING, CH","2009-02-15","28","39","21"
"CHM00054511","BEIJING, CH","2009-02-16","29","36","22"
"CHM00054511","BEIJING, CH","2009-02-17","26","32","22"
"CHM00054511","BEIJING, CH","2009-02-18","27","30","25"
"CHM00054511","BEIJING, CH","2009-02-19","27","34","22"
"CHM00054511","BEIJING, CH","2009-02-20","28","35","23"
"CHM00054511","BEIJING, CH","2009-02-21","30","38","21"
"CHM00054511","BEIJING, CH","2009-02-22","35","41","31"
"CHM00054511","BEIJING, CH","2009-02-23","30","36","25"
"CHM00054511","BEIJING, CH","2009-02-24","36","44","27"
"CHM00054511","BEIJING, CH","2009-02-25","33","42","26"
"CHM00054511","BEIJING, CH","2009-02-26","34","46","22"
"CHM00054511","BEIJING, CH","2009-02-27","36","53","24"
"CHM00054511","BEIJING, CH","2009-02-28","35","46","26"
"CHM00054511","BEIJING, CH","2009-03-01","36","47","29"
"CHM00054511","BEIJING, CH","2009-03-02","32","38","25"
"CHM00054511","BEIJING, CH","2009-03-03","37","46","28"
"CHM00054511","BEIJING, CH","2009-03-04","35","40","29"
"CHM00054511","BEIJING, CH","2009-03-05","41","51","34"
"CHM00054511","BEIJING, CH","2009-03-06","40","49","30"
"CHM00054511","BEIJING, CH","2009-03-07","43","55","30"
"CHM00054511","BEIJING, CH","2009-03-08","49","64","32"
"CHM00054511","BEIJING, CH","2009-03-09","45","56","40"
"CHM00054511","BEIJING, CH","2009-03-10","40","50","30"
"CHM00054511","BEIJING, CH","2009-03-11","42","51","34"
"CHM00054511","BEIJING, CH","2009-03-12","46","55","41"
"CHM00054511","BEIJING, CH","2009-03-13","35","44","24"
"CHM00054511","BEIJING, CH","2009-03-14","42","56","27"
"CHM00054511","BEIJING, CH","2009-03-15","53","68","37"
"CHM00054511","BEIJING, CH","2009-03-16","53","69","40"
"CHM00054511","BEIJING, CH","2009-03-17","56","72","42"
"CHM00054511","BEIJING, CH","2009-03-18","65","85","47"
"CHM00054511","BEIJING, CH","2009-03-19","54","75","49"
"CHM00054511","BEIJING, CH","2009-03-20","49","60","38"
"CHM00054511","BEIJING, CH","2009-03-21","51","60","44"
"CHM00054511","BEIJING, CH","2009-03-22","46","60","38"
"CHM00054511","BEIJING, CH","2009-03-23","43","53","34"
"CHM00054511","BEIJING, CH","2009-03-24","42","49","34"
"CHM00054511","BEIJING, CH","2009-03-25","49","62","34"
"CHM00054511","BEIJING, CH","2009-03-26","50","59","38"
"CHM00054511","BEIJING, CH","2009-03-27","45","55","38"
"CHM00054511","BEIJING, CH","2009-03-28","42","56","33"
"CHM00054511","BEIJING, CH","2009-03-29","39","44","34"
"CHM00054511","BEIJING, CH","2009-03-30","41","49","34"
"CHM00054511","BEIJING, CH","2009-03-31","43","51","32"
"CHM00054511","BEIJING, CH","2009-04-01","49","59","37"
"CHM00054511","BEIJING, CH","2009-04-02","51","62","36"
"CHM00054511","BEIJING, CH","2009-04-03","53","60","45"
"CHM00054511","BEIJING, CH","2009-04-04","56","68","43"
"CHM00054511","BEIJING, CH","2009-04-05","60","74","42"
"CHM00054511","BEIJING, CH","2009-04-06","65","82","45"
"CHM00054511","BEIJING, CH","2009-04-07","67","81","53"
"CHM00054511","BEIJING, CH","2009-04-08","68","80","53"
"CHM00054511","BEIJING, CH","2009-04-09","68","79","57"
"CHM00054511","BEIJING, CH","2009-04-10","66","76","57"
"CHM00054511","BEIJING, CH","2009-04-11","64","70","59"
"CHM00054511","BEIJING, CH","2009-04-12","65","77","52"
"CHM00054511","BEIJING, CH","2009-04-13","67","82","59"
"CHM00054511","BEIJING, CH","2009-04-14","63","73","55"
"CHM00054511","BEIJING, CH","2009-04-15","56","67","46"
"CHM00054511","BEIJING, CH","2009-04-16","54","65","43"
"CHM00054511","BEIJING, CH","2009-04-17","60","71","48"
"CHM00054511","BEIJING, CH","2009-04-18","62","68","57"
"CHM00054511","BEIJING, CH","2009-04-19","53","64","51"
"CHM00054511","BEIJING, CH","2009-04-20","60","71","52"
"CHM00054511","BEIJING, CH","2009-04-21","65","73","56"
"CHM00054511","BEIJING, CH","2009-04-22","58","71","47"
"CHM00054511","BEIJING, CH","2009-04-23","51","57","48"
"CHM00054511","BEIJING, CH","2009-04-24","56","68","48"
"CHM00054511","BEIJING, CH","2009-04-25","60","66","49"
"CHM00054511","BEIJING, CH","2009-04-26","63","73","50"
"CHM00054511","BEIJING, CH","2009-04-27","65","77","47"
"CHM00054511","BEIJING, CH","2009-04-28","65","73","55"
"CHM00054511","BEIJING, CH","2009-04-29","63","72","53"
"CHM00054511","BEIJING, CH","2009-04-30","70","81","56"
"CHM00054511","BEIJING, CH","2009-05-01","66","76","62"
"CHM00054511","BEIJING, CH","2009-05-02","68","83","52"
"CHM00054511","BEIJING, CH","2009-05-03","72","89","52"
"CHM00054511","BEIJING, CH","2009-05-04","74","85","63"
"CHM00054511","BEIJING, CH","2009-05-05","73","82","64"
"CHM00054511","BEIJING, CH","2009-05-06","74","83","62"
"CHM00054511","BEIJING, CH","2009-05-07","76","85","65"
"CHM00054511","BEIJING, CH","2009-05-08","78","88","66"
"CHM00054511","BEIJING, CH","2009-05-09","73","83","64"
"CHM00054511","BEIJING, CH","2009-05-10","63","69","58"
"CHM00054511","BEIJING, CH","2009-05-11","68","78","56"
"CHM00054511","BEIJING, CH","2009-05-12","77","87","67"
"CHM00054511","BEIJING, CH","2009-05-13","74","85","58"
"CHM00054511","BEIJING, CH","2009-05-14","70","77","59"
"CHM00054511","BEIJING, CH","2009-05-15","64","69","60"
"CHM00054511","BEIJING, CH","2009-05-16","67","77","56"
"CHM00054511","BEIJING, CH","2009-05-17","73","85","52"
"CHM00054511","BEIJING, CH","2009-05-18","80","96","62"
"CHM00054511","BEIJING, CH","2009-05-19","80","96","65"
"CHM00054511","BEIJING, CH","2009-05-20","80","91","67"
"CHM00054511","BEIJING, CH","2009-05-21","69","82","62"
"CHM00054511","BEIJING, CH","2009-05-22","71","84","57"
"CHM00054511","BEIJING, CH","2009-05-23","78","93","58"
"CHM00054511","BEIJING, CH","2009-05-24","76","87","62"
"CHM00054511","BEIJING, CH","2009-05-25","76","87","64"
"CHM00054511","BEIJING, CH","2009-05-26","78","88","66"
"CHM00054511","BEIJING, CH","2009-05-27","78","86","66"
"CHM00054511","BEIJING, CH","2009-05-28","72","80","68"
"CHM00054511","BEIJING, CH","2009-05-29","72","80","62"
"CHM00054511","BEIJING, CH","2009-05-30","74","85","59"
"CHM00054511","BEIJING, CH","2009-05-31","77","91","58"
"CHM00054511","BEIJING, CH","2009-06-01","84","101","61"
"CHM00054511","BEIJING, CH","2009-06-02","81","89","73"
"CHM00054511","BEIJING, CH","2009-06-03","78","89","63"
"CHM00054511","BEIJING, CH","2009-06-04","80","97","67"
"CHM00054511","BEIJING, CH","2009-06-05","77","89","67"
"CHM00054511","BEIJING, CH","2009-06-06","67","76","65"
"CHM00054511","BEIJING, CH","2009-06-07","72","82","62"
"CHM00054511","BEIJING, CH","2009-06-08","66","78","64"
"CHM00054511","BEIJING, CH","2009-06-09","75","86","64"
"CHM00054511","BEIJING, CH","2009-06-10","81","92","73"
"CHM00054511","BEIJING, CH","2009-06-11","79","90","65"
"CHM00054511","BEIJING, CH","2009-06-12","77","88","65"
"CHM00054511","BEIJING, CH","2009-06-13","77","87","68"
"CHM00054511","BEIJING, CH","2009-06-14","78","89","67"
"CHM00054511","BEIJING, CH","2009-06-15","77","87","69"
"CHM00054511","BEIJING, CH","2009-06-16","68","80","64"
"CHM00054511","BEIJING, CH","2009-06-17","72","80","66"
"CHM00054511","BEIJING, CH","2009-06-18","74","76","72"
"CHM00054511","BEIJING, CH","2009-06-19","78","88","73"
"CHM00054511","BEIJING, CH","2009-06-20","81","97","64"
"CHM00054511","BEIJING, CH","2009-06-21","82","91","72"
"CHM00054511","BEIJING, CH","2009-06-22","82","94","67"
"CHM00054511","BEIJING, CH","2009-06-23","83","95","69"
"CHM00054511","BEIJING, CH","2009-06-24","89","103","71"
"CHM00054511","BEIJING, CH","2009-06-25","88","97","79"
"CHM00054511","BEIJING, CH","2009-06-26","85","94","76"
"CHM00054511","BEIJING, CH","2009-06-27","83","90","76"
"CHM00054511","BEIJING, CH","2009-06-28","87","96","74"
"CHM00054511","BEIJING, CH","2009-06-29","87","98","69"
"CHM00054511","BEIJING, CH","2009-06-30","86","95","76"
"CHM00054511","BEIJING, CH","2009-07-01","85","91","80"
"CHM00054511","BEIJING, CH","2009-07-02","85","96","73"
"CHM00054511","BEIJING, CH","2009-07-03","87","98","75"
"CHM00054511","BEIJING, CH","2009-07-04","84","95","77"
"CHM00054511","BEIJING, CH","2009-07-05","83","93","77"
"CHM00054511","BEIJING, CH","2009-07-06","78","84","71"
"CHM00054511","BEIJING, CH","2009-07-07","82","91","73"
"CHM00054511","BEIJING, CH","2009-07-08","77","87","71"
"CHM00054511","BEIJING, CH","2009-07-09","79","90","65"
"CHM00054511","BEIJING, CH","2009-07-10","84","92","74"
"CHM00054511","BEIJING, CH","2009-07-11","82","90","77"
"CHM00054511","BEIJING, CH","2009-07-12","80","90","70"
"CHM00054511","BEIJING, CH","2009-07-13","78","85","71"
"CHM00054511","BEIJING, CH","2009-07-14","81","92","71"
"CHM00054511","BEIJING, CH","2009-07-15","85","95","74"
"CHM00054511","BEIJING, CH","2009-07-16","80","89","77"
"CHM00054511","BEIJING, CH","2009-07-17","71","77","68"
"CHM00054511","BEIJING, CH","2009-07-18","81","89","72"
"CHM00054511","BEIJING, CH","2009-07-19","82","88","75"
"CHM00054511","BEIJING, CH","2009-07-20","85","95","77"
"CHM00054511","BEIJING, CH","2009-07-21","86","92","79"
"CHM00054511","BEIJING, CH","2009-07-22","81","90","73"
"CHM00054511","BEIJING, CH","2009-07-23","76","83","68"
"CHM00054511","BEIJING, CH","2009-07-24","75","83","68"
"CHM00054511","BEIJING, CH","2009-07-25","78","85","70"
"CHM00054511","BEIJING, CH","2009-07-26","80","87","70"
"CHM00054511","BEIJING, CH","2009-07-27","78","85","73"
"CHM00054511","BEIJING, CH","2009-07-28","78","86","72"
"CHM00054511","BEIJING, CH","2009-07-29","81","87","75"
"CHM00054511","BEIJING, CH","2009-07-30","82","88","77"
"CHM00054511","BEIJING, CH","2009-07-31","77","84","69"
"CHM00054511","BEIJING, CH","2009-08-01","79","88","72"
"CHM00054511","BEIJING, CH","2009-08-02","80","89","72"
"CHM00054511","BEIJING, CH","2009-08-03","81","89","74"
"CHM00054511","BEIJING, CH","2009-08-04","80","86","76"
"CHM00054511","BEIJING, CH","2009-08-05","75","80","72"
"CHM00054511","BEIJING, CH","2009-08-06","77","82","74"
"CHM00054511","BEIJING, CH","2009-08-07","78","85","74"
"CHM00054511","BEIJING, CH","2009-08-08","80","87","75"
"CHM00054511","BEIJING, CH","2009-08-09","78","87","74"
"CHM00054511","BEIJING, CH","2009-08-10","81","91","74"
"CHM00054511","BEIJING, CH","2009-08-11","85","98","74"
"CHM00054511","BEIJING, CH","2009-08-12","85","97","72"
"CHM00054511","BEIJING, CH","2009-08-13","85","95","75"
"CHM00054511","BEIJING, CH","2009-08-14","85","95","77"
"CHM00054511","BEIJING, CH","2009-08-15","84","92","78"
"CHM00054511","BEIJING, CH","2009-08-16","81","88","77"
"CHM00054511","BEIJING, CH","2009-08-17","75","80","73"
"CHM00054511","BEIJING, CH","2009-08-18","77","84","71"
"CHM00054511","BEIJING, CH","2009-08-19","77","82","72"
"CHM00054511","BEIJING, CH","2009-08-20","80","92","66"
"CHM00054511","BEIJING, CH","2009-08-21","80","88","76"
"CHM00054511","BEIJING, CH","2009-08-22","75","83","69"
"CHM00054511","BEIJING, CH","2009-08-23","75","88","66"
"CHM00054511","BEIJING, CH","2009-08-24","76","80","71"
"CHM00054511","BEIJING, CH","2009-08-25","75","78","73"
"CHM00054511","BEIJING, CH","2009-08-26","78","87","73"
"CHM00054511","BEIJING, CH","2009-08-27","77","88","71"
"CHM00054511","BEIJING, CH","2009-08-28","76","82","70"
"CHM00054511","BEIJING, CH","2009-08-29","70","78","65"
"CHM00054511","BEIJING, CH","2009-08-30","69","79","59"
"CHM00054511","BEIJING, CH","2009-08-31","72","81","63"
"CHM00054511","BEIJING, CH","2009-09-01","73","82","64"
"CHM00054511","BEIJING, CH","2009-09-02","73","79","68"
"CHM00054511","BEIJING, CH","2009-09-03","75","83","69"
"CHM00054511","BEIJING, CH","2009-09-04","74","78","73"
"CHM00054511","BEIJING, CH","2009-09-05","75","80","72"
"CHM00054511","BEIJING, CH","2009-09-06","62","77","58"
"CHM00054511","BEIJING, CH","2009-09-07","63","70","58"
"CHM00054511","BEIJING, CH","2009-09-08","66","74","61"
"CHM00054511","BEIJING, CH","2009-09-09","69","84","54"
"CHM00054511","BEIJING, CH","2009-09-10","72","80","66"
"CHM00054511","BEIJING, CH","2009-09-11","71","83","61"
"CHM00054511","BEIJING, CH","2009-09-12","75","85","67"
"CHM00054511","BEIJING, CH","2009-09-13","71","84","60"
"CHM00054511","BEIJING, CH","2009-09-14","72","83","64"
"CHM00054511","BEIJING, CH","2009-09-15","73","86","58"
"CHM00054511","BEIJING, CH","2009-09-16","72","81","65"
"CHM00054511","BEIJING, CH","2009-09-17","72","82","64"
"CHM00054511","BEIJING, CH","2009-09-18","71","75","68"
"CHM00054511","BEIJING, CH","2009-09-19","69","73","65"
"CHM00054511","BEIJING, CH","2009-09-20","64","71","56"
"CHM00054511","BEIJING, CH","2009-09-21","67","79","53"
"CHM00054511","BEIJING, CH","2009-09-22","66","81","53"
"CHM00054511","BEIJING, CH","2009-09-23","68","80","56"
"CHM00054511","BEIJING, CH","2009-09-24","70","78","62"
"CHM00054511","BEIJING, CH","2009-09-25","71","80","65"
"CHM00054511","BEIJING, CH","2009-09-26","69","73","66"
"CHM00054511","BEIJING, CH","2009-09-27","69","75","64"
"CHM00054511","BEIJING, CH","2009-09-28","70","81","60"
"CHM00054511","BEIJING, CH","2009-09-29","67","73","63"
"CHM00054511","BEIJING, CH","2009-09-30","68","72","66"
"CHM00054511","BEIJING, CH","2009-10-01","73","83","64"
"CHM00054511","BEIJING, CH","2009-10-02","69","81","51"
"CHM00054511","BEIJING, CH","2009-10-03","67","75","55"
"CHM00054511","BEIJING, CH","2009-10-04","63","74","54"
"CHM00054511","BEIJING, CH","2009-10-05","64","79","47"
"CHM00054511","BEIJING, CH","2009-10-06","62","71","56"
"CHM00054511","BEIJING, CH","2009-10-07","58","67","49"
"CHM00054511","BEIJING, CH","2009-10-08","60","67","56"
"CHM00054511","BEIJING, CH","2009-10-09","60","69","54"
"CHM00054511","BEIJING, CH","2009-10-10","60","69","50"
"CHM00054511","BEIJING, CH","2009-10-11","60","66","56"
"CHM00054511","BEIJING, CH","2009-10-12","61","73","50"
"CHM00054511","BEIJING, CH","2009-10-13","64","74","53"
"CHM00054511","BEIJING, CH","2009-10-14","63","77","47"
"CHM00054511","BEIJING, CH","2009-10-15","63","78","49"
"CHM00054511","BEIJING, CH","2009-10-16","60","69","52"
"CHM00054511","BEIJING, CH","2009-10-17","61","72","46"
"CHM00054511","BEIJING, CH","2009-10-18","54","67","46"
"CHM00054511","BEIJING, CH","2009-10-19","51","60","43"
"CHM00054511","BEIJING, CH","2009-10-20","53","71","39"
"CHM00054511","BEIJING, CH","2009-10-21","57","68","41"
"CHM00054511","BEIJING, CH","2009-10-22","61","75","46"
"CHM00054511","BEIJING, CH","2009-10-23","58","70","48"
"CHM00054511","BEIJING, CH","2009-10-24","59","69","49"
"CHM00054511","BEIJING, CH","2009-10-25","58","69","52"
"CHM00054511","BEIJING, CH","2009-10-26","59","69","53"
"CHM00054511","BEIJING, CH","2009-10-27","55","65","49"
"CHM00054511","BEIJING, CH","2009-10-28","56","65","50"
"CHM00054511","BEIJING, CH","2009-10-29","58","74","49"
"CHM00054511","BEIJING, CH","2009-10-30","51","58","43"
"CHM00054511","BEIJING, CH","2009-10-31","47","57","41"
"CHM00054511","BEIJING, CH","2009-11-01","32","47","31"
"CHM00054511","BEIJING, CH","2009-11-02","30","36","25"
"CHM00054511","BEIJING, CH","2009-11-03","35","45","23"
"CHM00054511","BEIJING, CH","2009-11-04","41","57","29"
"CHM00054511","BEIJING, CH","2009-11-05","45","63","34"
"CHM00054511","BEIJING, CH","2009-11-06","46","58","39"
"CHM00054511","BEIJING, CH","2009-11-07","47","60","39"
"CHM00054511","BEIJING, CH","2009-11-08","49","52","43"
"CHM00054511","BEIJING, CH","2009-11-09","38","50","31"
"CHM00054511","BEIJING, CH","2009-11-10","32","37","27"
"CHM00054511","BEIJING, CH","2009-11-11","36","39","34"
"CHM00054511","BEIJING, CH","2009-11-12","33","39","30"
"CHM00054511","BEIJING, CH","2009-11-13","33","40","26"
"CHM00054511","BEIJING, CH","2009-11-14","34","38","31"
"CHM00054511","BEIJING, CH","2009-11-15","28","33","24"
"CHM00054511","BEIJING, CH","2009-11-16","28","33","24"
"CHM00054511","BEIJING, CH","2009-11-17","32","39","23"
"CHM00054511","BEIJING, CH","2009-11-18","32","42","20"
"CHM00054511","BEIJING, CH","2009-11-19","32","38","25"
"CHM00054511","BEIJING, CH","2009-11-20","35","41","25"
"CHM00054511","BEIJING, CH","2009-11-21","31","42","23"
"CHM00054511","BEIJING, CH","2009-11-22","33","46","24"
"CHM00054511","BEIJING, CH","2009-11-23","36","49","27"
"CHM00054511","BEIJING, CH","2009-11-24","44","53","35"
"CHM00054511","BEIJING, CH","2009-11-25","37","49","31"
"CHM00054511","BEIJING, CH","2009-11-26","36","41","35"
"CHM00054511","BEIJING, CH","2009-11-27","36","44","29"
"CHM00054511","BEIJING, CH","2009-11-28","32","40","26"
"CHM00054511","BEIJING, CH","2009-11-29","35","46","27"
"CHM00054511","BEIJING, CH","2009-11-30","37","51","27"
"CHM00054511","BEIJING, CH","2009-12-01","35","48","30"
"CHM00054511","BEIJING, CH","2009-12-02","37","47","29"
"CHM00054511","BEIJING, CH","2009-12-03","33","41","24"
"CHM00054511","BEIJING, CH","2009-12-04","33","42","28"
"CHM00054511","BEIJING, CH","2009-12-05","29","39","21"
"CHM00054511","BEIJING, CH","2009-12-06","29","39","22"
"CHM00054511","BEIJING, CH","2009-12-07","29","36","24"
"CHM00054511","BEIJING, CH","2009-12-08","34","49","23"
"CHM00054511","BEIJING, CH","2009-12-09","34","39","25"
"CHM00054511","BEIJING, CH","2009-12-10","35","37","34"
"CHM00054511","BEIJING, CH","2009-12-11","36","40","32"
"CHM00054511","BEIJING, CH","2009-12-12","31","37","22"
"CHM00054511","BEIJING, CH","2009-12-13","33","40","28"
"CHM00054511","BEIJING, CH","2009-12-14","30","38","24"
"CHM00054511","BEIJING, CH","2009-12-15","27","35","22"
"CHM00054511","BEIJING, CH","2009-12-16","26","33","19"
"CHM00054511","BEIJING, CH","2009-12-17","23","29","20"
"CHM00054511","BEIJING, CH","2009-12-18","23","28","18"
"CHM00054511","BEIJING, CH","2009-12-19","24","30","18"
"CHM00054511","BEIJING, CH","2009-12-20","29","38","25"
"CHM00054511","BEIJING, CH","2009-12-21","25","40","14"
"CHM00054511","BEIJING, CH","2009-12-22","30","46","20"
"CHM00054511","BEIJING, CH","2009-12-23","29","37","22"
"CHM00054511","BEIJING, CH","2009-12-24","31","35","24"
"CHM00054511","BEIJING, CH","2009-12-25","18","37","14"
"CHM00054511","BEIJING, CH","2009-12-26","16","23","10"
"CHM00054511","BEIJING, CH","2009-12-27","21","28","15"
"CHM00054511","BEIJING, CH","2009-12-28","18","27","11"
"CHM00054511","BEIJING, CH","2009-12-29","26","34","19"
"CHM00054511","BEIJING, CH","2009-12-30","23","29","21"
"CHM00054511","BEIJING, CH","2009-12-31","19","26","10"
"CHM00054511","BEIJING, CH","2010-01-01","23","29","14"
"CHM00054511","BEIJING, CH","2010-01-02","24","28","21"
"CHM00054511","BEIJING, CH","2010-01-03","17","24","14"
"CHM00054511","BEIJING, CH","2010-01-04","13","17","8"
"CHM00054511","BEIJING, CH","2010-01-05","9","18","4"
"CHM00054511","BEIJING, CH","2010-01-06","12","21","2"
"CHM00054511","BEIJING, CH","2010-01-07","15","24","8"
"CHM00054511","BEIJING, CH","2010-01-08","14","19","10"
"CHM00054511","BEIJING, CH","2010-01-09","19","27","8"
"CHM00054511","BEIJING, CH","2010-01-10","19","27","12"
"CHM00054511","BEIJING, CH","2010-01-11","22","28","14"
"CHM00054511","BEIJING, CH","2010-01-12","15","23","13"
"CHM00054511","BEIJING, CH","2010-01-13","14","22","7"
"CHM00054511","BEIJING, CH","2010-01-14","19","32","8"
"CHM00054511","BEIJING, CH","2010-01-15","22","31","15"
"CHM00054511","BEIJING, CH","2010-01-16","20","28","13"
"CHM00054511","BEIJING, CH","2010-01-17","22","33","15"
"CHM00054511","BEIJING, CH","2010-01-18","26","38","16"
"CHM00054511","BEIJING, CH","2010-01-19","34","37","32"
"CHM00054511","BEIJING, CH","2010-01-20","32","42","28"
"CHM00054511","BEIJING, CH","2010-01-21","23","30","17"
"CHM00054511","BEIJING, CH","2010-01-22","27","31","21"
"CHM00054511","BEIJING, CH","2010-01-23","30","40","22"
"CHM00054511","BEIJING, CH","2010-01-24","28","44","18"
"CHM00054511","BEIJING, CH","2010-01-25","27","35","20"
"CHM00054511","BEIJING, CH","2010-01-26","25","36","16"
